4227|13180|F|138518.67|1995-02-24|1-URGENT|Clerk#000000063|0|ng the requests, ideas haggle fluffily. slyly unusual ideas c
4228|10997|O|21392.7|1997-03-28|5-LOW|Clerk#000000309|0|pecial requests aft
4229|1312|O|110335.38|1998-03-03|1-URGENT|Clerk#000000301|0|p furiously: final excuses hagg
4230|13951|F|312788.52|1992-03-04|1-URGENT|Clerk#000000364|0|lly ironic deposits integrate carefully about the fu
4231|8584|O|138934.08|1997-11-20|4-NOT SPECIFIED|Clerk#000000630|0|ly final accounts cajole furiously accounts. bravely ironic platelets am
4256|11779|F|20936.18|1992-04-05|4-NOT SPECIFIED|Clerk#000000043|0|y alongside of the fluffily iro
4257|1618|P|64680.42|1995-03-25|3-MEDIUM|Clerk#000000682|0|r ideas cajole along the blithely regular gifts.
4258|9154|O|160077.7|1996-10-27|4-NOT SPECIFIED|Clerk#000000364|0|efully final platelets around the blit
4259|10369|O|15949.18|1997-10-09|5-LOW|Clerk#000000781|0|es snooze slyly against the furiously unusual ideas. furious
4260|14180|F|24962.08|1992-05-16|4-NOT SPECIFIED|Clerk#000000919|0|e among the fluffily bold accounts.
4261|11729|F|110185.79|1992-10-03|1-URGENT|Clerk#000000662|0| about the even, pending packages. slyly bold deposits boost
4262|8662|O|275639.35|1996-08-04|3-MEDIUM|Clerk#000000239|0| of the furious accounts. furiously regular accounts w
4263|239|O|214997.5|1998-03-16|1-URGENT|Clerk#000000265|0|sly ruthless deposits. final packages are instructions. fu
4288|3394|F|99981.32|1992-12-04|4-NOT SPECIFIED|Clerk#000000823|0|usly carefully even theodolites: slyly express pac
4289|12446|F|28048.29|1993-10-07|3-MEDIUM|Clerk#000000912|0|e carefully close instructions. slyly special reques
4290|4069|F|40748.28|1995-01-15|3-MEDIUM|Clerk#000000688|0| slyly quickly bold requests. final deposits haggle pending ideas! som
4291|8803|F|108259.32|1993-11-29|3-MEDIUM|Clerk#000000655|0| sleep fluffily between the bold packages. bold
4292|2435|F|199242.81|1992-01-09|3-MEDIUM|Clerk#000000794|0| ruthlessly. slyly bo
4293|10279|O|315946.06|1996-08-20|2-HIGH|Clerk#000000750|0|ly packages. regular packages nag according to t
4294|4864|F|344579.49|1992-08-15|3-MEDIUM|Clerk#000000407|0|ng pinto beans breach. slyly express requests bo
4295|419|O|140460.43|1996-02-10|3-MEDIUM|Clerk#000000023|0|e boldly bold dependencies
4320|11437|O|105900.68|1996-12-08|4-NOT SPECIFIED|Clerk#000000223|0|ages haggle after the slowly bold se
4321|1499|F|157980.65|1994-07-18|3-MEDIUM|Clerk#000000041|0|ending deposits are carefully carefully regular packa
4322|14116|O|250845.29|1998-03-13|3-MEDIUM|Clerk#000000433|0|totes nag across the fluffily special instructions. quickly silent hockey
4323|10351|F|28671.15|1994-01-23|2-HIGH|Clerk#000000282|0|lve after the slyly regular multipliers. even, regular excus
4324|7124|O|219459.3|1995-07-17|1-URGENT|Clerk#000000800|0|ccounts. slyly stealthy requests shall have t
4325|12928|O|35788.73|1996-07-18|2-HIGH|Clerk#000000591|0|y around the always ev
4326|2857|O|54420.03|1996-10-27|4-NOT SPECIFIED|Clerk#000000869|0|packages. carefully express deposit
4327|14545|P|182562.62|1995-03-16|2-HIGH|Clerk#000000571|0|yly pending braids. final requests abo
4352|1345|O|27616.62|1997-11-26|2-HIGH|Clerk#000000620|0|ly final platelets integrate carefully even requ
4353|7196|O|27921.93|1997-12-12|2-HIGH|Clerk#000000790|0|uickly even ideas cajole
4354|14360|F|259715.2|1994-09-30|4-NOT SPECIFIED|Clerk#000000046|0|pending notornis. requests serve
4355|262|O|203077.47|1996-11-16|1-URGENT|Clerk#000000362|0|ndencies use furiously across the regular
4356|9595|F|47187.86|1994-04-11|5-LOW|Clerk#000000956|0| asymptotes sleep blithely. asymptotes sleep. blithely regul
4357|4603|O|91495.6|1997-10-23|4-NOT SPECIFIED|Clerk#000000031|0|ages nag between the
4358|2353|O|63867.36|1997-08-12|1-URGENT|Clerk#000000692|0|according to the fluffily special asymptotes
4359|1411|F|125153.07|1993-03-03|1-URGENT|Clerk#000000393|0|sts. special, unusual deposits across the ironic theodo
4384|2402|F|92941.2|1992-07-13|1-URGENT|Clerk#000000192|0|onic platelets. furiously regular asymptotes according to the special pac
4385|12163|O|39190.23|1996-08-06|2-HIGH|Clerk#000000597|0|ully final requests. ironic, even dolphins above the regular
4386|6092|O|223042.84|1998-02-06|5-LOW|Clerk#000000070|0| dolphins. silent, idle pinto beans
4387|10909|O|170558.52|1995-10-23|1-URGENT|Clerk#000000025|0|ter the regular pinto beans. special, final gifts above the requests wi
4388|962|O|91476.29|1996-03-28|2-HIGH|Clerk#000000715|0|ts wake against the carefully final accounts. sly
4389|5405|F|169793.78|1994-05-05|3-MEDIUM|Clerk#000000403|0|wly express excuses after the permanently even instructions are
4390|526|P|168239.02|1995-05-23|1-URGENT|Clerk#000000691|0|inal pinto beans. exp
4391|3784|F|71158.88|1992-02-18|2-HIGH|Clerk#000000880|0|regular accounts. even depo
4416|14809|F|125400.05|1992-06-30|5-LOW|Clerk#000000391|0| deposits. ideas cajole express theodolites:
4417|6698|O|94129.79|1998-07-09|1-URGENT|Clerk#000000365|0|ideas are alongside of the blithely final reque
4418|5986|F|66610.76|1993-03-25|3-MEDIUM|Clerk#000000731|0|pecial pinto beans. close foxes affix iron
4419|10327|O|130286.77|1996-06-12|4-NOT SPECIFIED|Clerk#000000410|0|ages wake furiously slyly thin theodolit
4420|10897|F|10947.94|1994-06-18|1-URGENT|Clerk#000000706|0|lly bold deposits along the bold, pending foxes detect blithely after the acco
4421|833|O|384430.1|1997-04-04|3-MEDIUM|Clerk#000000246|0|t the pending warhorses. express waters a
4422|6802|P|160273.35|1995-05-22|3-MEDIUM|Clerk#000000938|0|ly bold accounts sleep special, regular foxes. doggedly regular in
4423|6346|F|8956.86|1995-02-17|5-LOW|Clerk#000000888|0|excuses are ruthless
4448|6842|O|137375.61|1998-05-21|2-HIGH|Clerk#000000428|0|. deposits haggle around the silent packages, slyly unusual packages
4449|856|O|52427.37|1998-02-08|5-LOW|Clerk#000000035|0|ourts are carefully even deposits. pending
4450|10591|O|144439.88|1997-07-15|1-URGENT|Clerk#000000867|0|quests boost. furiously even realms are blithely bold requests. bl
4451|260|F|118158.74|1994-10-01|1-URGENT|Clerk#000000181|0|. carefully final foxes along the quickly express T
4452|1219|F|70362.1|1994-06-21|5-LOW|Clerk#000000985|0|oxes are slyly. express, ironic pinto beans wake after the quickly pending re
4453|6419|O|172900.22|1997-04-01|3-MEDIUM|Clerk#000000603|0|ages could have to nag slyly furiously even asymptotes! slowly regular
4454|14086|F|175523.96|1994-02-02|5-LOW|Clerk#000000411|0|uriously regular pint
4455|1708|F|132547.38|1993-10-11|3-MEDIUM|Clerk#000000924|0|even requests. bravely regular foxes according to the carefully unusual
4480|8309|F|48321.33|1994-03-31|4-NOT SPECIFIED|Clerk#000000534|0|press, bold deposits boost blit
4481|14671|O|116911.55|1996-03-30|5-LOW|Clerk#000000443|0|press sheaves cajole furio
4482|8065|P|78769.47|1995-05-15|4-NOT SPECIFIED|Clerk#000000534|0|ravely bold accounts. furiously ironic instructions affix quickly. pend
4483|5032|F|192455.41|1992-03-07|3-MEDIUM|Clerk#000000615|0|its. blithely idle accounts run, theodolites wake carefully around the fi
4484|13036|O|286272.28|1996-12-24|1-URGENT|Clerk#000000392|0|ct across the pinto beans. quickly pending excuses engage furiously.
4485|5233|F|220415.53|1994-11-13|3-MEDIUM|Clerk#000000038|0|es wake slyly even packages. blithely brave requests nag above the regul
4486|3664|O|181862.39|1998-03-03|2-HIGH|Clerk#000000656|0|ffily according to the carefully pending acc
4487|4454|F|145717.76|1993-02-23|3-MEDIUM|Clerk#000000017|0|s up the never pending excuses wake furiously special pinto beans. furiously i
4512|6826|O|161397.15|1995-10-25|5-LOW|Clerk#000000393|0|ending instructions maintain fu
4513|8305|O|199430.89|1996-03-15|5-LOW|Clerk#000000154|0|ests. final, final ideas
4514|9662|F|212107.97|1994-04-30|3-MEDIUM|Clerk#000000074|0|deposits according to the carefull
4515|13967|F|220338.79|1992-03-17|1-URGENT|Clerk#000000191|0|quests among the accounts sleep boldly about the regular f
4516|12932|F|62949.72|1994-03-29|3-MEDIUM|Clerk#000000739|0|ing packages sleep slyly regular attainments
4517|11272|O|58480.03|1998-03-07|4-NOT SPECIFIED|Clerk#000000231|0|uriously final deposits doze furiously furiously reg
4518|12445|O|34564.42|1997-05-01|3-MEDIUM|Clerk#000000187|0|luffily against the spec
4519|13429|F|74902.91|1993-03-30|4-NOT SPECIFIED|Clerk#000000938|0|ccording to the final
4544|11167|O|156411.06|1997-08-07|3-MEDIUM|Clerk#000000435|0|g dependencies dazzle slyly ironic somas. carefu
4545|5854|F|207798.65|1993-01-17|4-NOT SPECIFIED|Clerk#000000303|0|ep. requests use sly
4546|4165|O|48723.91|1995-07-29|5-LOW|Clerk#000000373|0|ns sleep. regular, regular instructions maintai
4547|10819|F|79039.4|1993-08-23|3-MEDIUM|Clerk#000000519|0|uctions thrash platelets. slyly final foxes wake slyly against th
4548|12641|O|188866.27|1996-06-28|5-LOW|Clerk#000000798|0| in place of the blithely express sentiments haggle slyly r
4549|6376|O|71333.32|1998-03-05|4-NOT SPECIFIED|Clerk#000000965|0|ully even deposits dazzle. fluffily pending ideas against the requests
4550|11764|F|43632.09|1994-12-29|2-HIGH|Clerk#000000748|0|s haggle carefully acco
4551|10894|O|119361.58|1996-02-09|2-HIGH|Clerk#000000462|0|ts. slyly quick theodolite
4576|13798|O|93244.73|1996-08-14|5-LOW|Clerk#000000798|0|e pending deposits.
4577|7849|O|146812.42|1998-05-02|5-LOW|Clerk#000000409|0|ly. unusual platelets are alw
4578|8921|F|142433.86|1992-09-13|5-LOW|Clerk#000000121|0| to the furiously ironic instructions? furiou
4579|10414|O|119920.62|1995-12-01|2-HIGH|Clerk#000000951|0|its wake quickly blithely specia
4580|8036|F|155074.06|1993-11-15|4-NOT SPECIFIED|Clerk#000000086|0|rs wake blithely regular requests. fluffily ev
4581|7777|F|110780.32|1992-09-04|4-NOT SPECIFIED|Clerk#000000687|0|ges. carefully pending accounts use furiously abo
4582|1822|O|17795.92|1996-07-04|1-URGENT|Clerk#000000638|0|g the furiously regular pac
4583|2156|F|265554.48|1994-09-25|3-MEDIUM|Clerk#000000240|0|equests. slyly even platelets was qui
4608|7951|F|224838.5|1994-06-17|1-URGENT|Clerk#000000259|0|y even instructions detect slyly asymptotes. blithely final packa
4609|13250|O|97106.56|1996-12-05|3-MEDIUM|Clerk#000000239|0|hang slyly slyly expre
4610|2572|F|205162.42|1993-06-18|5-LOW|Clerk#000000616|0|e carefully express pinto
4611|2854|F|187307.52|1993-01-10|2-HIGH|Clerk#000000152|0|. furiously regular instructions haggle dolphins. even instructions det
4612|6037|F|131651.31|1993-09-20|3-MEDIUM|Clerk#000000397|0|bove the deposits. even deposits dazzle. slyly express packages haggle sl
4613|13136|O|313509.93|1998-03-05|3-MEDIUM|Clerk#000000541|0|furiously blithely pending dependen
4614|5951|O|227554.19|1996-04-22|1-URGENT|Clerk#000000974|0| sauternes wake thinly special accounts. fur
4615|2845|F|10998.14|1993-08-27|3-MEDIUM|Clerk#000000982|0|jole after the fluffily pending foxes. packages affix carefully acco
4640|9548|O|116560.95|1996-01-01|5-LOW|Clerk#000000902|0|requests. deposits do detect above the blithely iron
4641|13336|F|153824.37|1993-01-20|4-NOT SPECIFIED|Clerk#000000755|0|ronic, final requests integrate slyly: specia
4642|14735|F|179376.95|1995-02-27|1-URGENT|Clerk#000000295|0|cial requests wake carefully around the regular, unusual ideas. furi
4643|6662|O|68223.26|1995-06-30|2-HIGH|Clerk#000000292|0|ously regular packages. unusual, special platel
4644|9346|O|117312.35|1998-01-17|5-LOW|Clerk#000000961|0|requests. fluffily even ideas bo
4645|4339|F|312192.85|1994-09-20|1-URGENT|Clerk#000000764|0|fully even instructions. final gifts sublate quickly final requests. bl
4646|8242|O|184509.35|1996-06-18|1-URGENT|Clerk#000000036|0|n place of the blithely qu
4647|2644|F|181346.34|1994-05-14|3-MEDIUM|Clerk#000000626|0|out the deposits. slyly final pinto beans haggle idly. slyly s
4672|7876|O|246814.75|1995-11-07|1-URGENT|Clerk#000000475|0|lyly final dependencies caj
4673|8185|O|63916.14|1996-08-13|4-NOT SPECIFIED|Clerk#000000914|0|c deposits are slyly. bravely ironic deposits cajole carefully after the
4674|3632|F|183728.73|1994-04-19|1-URGENT|Clerk#000000122|0|careful hockey players. carefully pending deposits caj
4675|8596|F|79489.85|1993-11-25|4-NOT SPECIFIED|Clerk#000000741|0|al deposits haggle slyly final
4676|1318|O|221584.99|1995-09-01|2-HIGH|Clerk#000000407|0|s. slyly bold accounts sleep furiously special
4677|3811|O|42426.5|1998-02-21|3-MEDIUM|Clerk#000000245|0|ly pending deposits after the carefully regular foxes sleep blithely after t
4678|8660|O|201779.84|1998-08-02|4-NOT SPECIFIED|Clerk#000000175|0|side of the bold platelets detect slyly blithely ironic e
4679|8642|F|12124.69|1993-01-20|2-HIGH|Clerk#000000905|0|ely regular accounts affix slyly. final dolphins are. furiously final de
4704|130|O|90609.07|1996-08-16|4-NOT SPECIFIED|Clerk#000000256|0|lithely final requests about the fluffily regular
4705|9784|F|243103.38|1992-03-22|4-NOT SPECIFIED|Clerk#000000522|0| special instructions poa
4706|2377|F|132905.74|1992-12-29|4-NOT SPECIFIED|Clerk#000000722|0| packages above the never regular packages nag packages. deposits c
4707|8921|F|86088.77|1995-02-27|2-HIGH|Clerk#000000943|0|ully enticing accounts behind the regular
4708|8320|F|77380.9|1994-10-01|1-URGENT|Clerk#000000383|0|ly thinly even accounts. unusu
4709|2542|O|71177.59|1996-01-08|3-MEDIUM|Clerk#000000785|0|he furiously even deposits! ironic theodolites haggle blithely. r
4710|9832|F|120644.69|1994-12-08|4-NOT SPECIFIED|Clerk#000000734|0|the final, regular foxes. carefully ironic pattern
4711|14159|O|195434.43|1998-05-06|1-URGENT|Clerk#000000818|0|mptotes. unusual packages wake furiously qui
4736|13777|O|91852.1|1995-11-20|2-HIGH|Clerk#000000563|0|blithely regular courts affix into the carefully ironic deposits. slyly exp
4737|7856|F|72996.21|1993-03-11|4-NOT SPECIFIED|Clerk#000000275|0|ents use slyly among the unusual, ironic pearls. furiously pending
4738|415|F|232897.12|1992-04-08|2-HIGH|Clerk#000000150|0|deposits. thin acco
4739|14717|F|103189.34|1993-02-21|5-LOW|Clerk#000000872|0|ing to the pending attainments: pending, express account
4740|6769|O|49265.35|1996-07-05|2-HIGH|Clerk#000000420|0| dependencies haggle about the
4741|12685|F|244662.34|1992-07-07|4-NOT SPECIFIED|Clerk#000000983|0|ly bold deposits are slyly about the r
4742|6362|P|234871.03|1995-03-23|3-MEDIUM|Clerk#000000058|0|n packages. quickly regular ideas cajole blithely
4743|9665|F|98084.77|1993-03-31|5-LOW|Clerk#000000048|0|pinto beans above the bold, even idea
4768|13507|F|7655.88|1993-11-22|2-HIGH|Clerk#000000875|0|ctions snooze idly beneath the quick waters. fluffily u
4769|12044|P|206126.35|1995-04-14|4-NOT SPECIFIED|Clerk#000000116|0|pon the asymptotes. idle, final account
4770|5879|O|93105.44|1995-06-20|2-HIGH|Clerk#000000461|0|cial instructions believe carefully.
4771|9415|F|85005.25|1992-12-14|1-URGENT|Clerk#000000571|0|lly express deposits serve furiously along the f
4772|2767|F|83848.29|1994-09-14|1-URGENT|Clerk#000000708|0|es sleep. regular requests haggle furiously slyly
4773|12115|O|309078.95|1995-12-23|1-URGENT|Clerk#000000327|0|ptotes was slyly along the
4774|5063|F|166356.03|1993-04-20|3-MEDIUM|Clerk#000000299|0|eposits use blithely bold deposits. carefully regular gifts about the fin
4775|12722|O|148638.92|1995-08-13|4-NOT SPECIFIED|Clerk#000000609|0|s integrate slyly slyly final instructions. carefully bold pack
4800|3517|F|116848.95|1992-01-06|5-LOW|Clerk#000000625|0|ggle furiously along the pending pinto beans. deposits use: final foxe
4801|8725|O|137608.15|1996-01-25|1-URGENT|Clerk#000000553|0|r the final sentiments. pending theodolites sleep doggedly across t
4802|12874|O|11759.25|1997-01-23|3-MEDIUM|Clerk#000000400|0| ironic, thin packages wake furiously ironic, ironic deposits. the
4803|12325|O|210966.83|1996-02-08|5-LOW|Clerk#000000892|0|lly unusual courts are ironic
4804|3565|F|168530.78|1992-01-28|2-HIGH|Clerk#000000614|0|ly final accounts. blithely unusual theodolite
4805|1487|F|269862.38|1992-04-25|4-NOT SPECIFIED|Clerk#000000514|0|even accounts wake furiously slyly final accounts, blithel
4806|523|F|53986.24|1993-04-21|5-LOW|Clerk#000000625|0|ave accounts. furiously pending wa
4807|5245|O|230095.22|1997-01-09|3-MEDIUM|Clerk#000000310|0|kly. slyly special accounts
4832|3382|O|125439.14|1997-12-04|3-MEDIUM|Clerk#000000548|0|final accounts sleep among the blithe
4833|13181|O|133720.48|1996-05-12|3-MEDIUM|Clerk#000000256|0|r deposits against the slyly final excuses slee
4834|1768|O|142571.55|1996-09-12|2-HIGH|Clerk#000000284|0|lar accounts. furiously ironic accounts haggle slyly
4835|14504|F|95734.81|1994-10-25|1-URGENT|Clerk#000000250|0|s integrate furiously blithely expr
4836|6418|O|102813.09|1996-12-18|1-URGENT|Clerk#000000691|0|c packages cajole carefully through the accounts. careful
4837|12809|O|99102.93|1998-04-24|4-NOT SPECIFIED|Clerk#000000517|0|n accounts are regular, bold accounts. even instructions use request
4838|4352|F|67285.31|1992-08-02|1-URGENT|Clerk#000000569|0|ffily bold sentiments. carefully close dolphins cajole across the
4839|2423|F|131176.05|1994-05-10|1-URGENT|Clerk#000000925|0| even somas. slyly express ideas lose carefully. blithely unusu
4864|8630|F|206404.09|1992-11-11|5-LOW|Clerk#000000423|0|ests nag within the quickly ironic asymptotes. ironic
4865|8387|O|245361.05|1997-06-07|3-MEDIUM|Clerk#000000418|0|sits boost stealthily above the bl
4866|5297|O|25086.49|1997-08-07|2-HIGH|Clerk#000000663|0|kages. unusual packages nag fluffily. qui
4867|814|F|12904.75|1992-05-21|1-URGENT|Clerk#000000891|0|ss the slyly regular dependencies. fluffily regular deposits within the car
4868|7432|O|198021.29|1997-03-02|5-LOW|Clerk#000000729|0|regular asymptotes. regular packages sublate carefully al
4869|5680|F|213478.56|1994-09-26|5-LOW|Clerk#000000802|0|boost! ironic packages un
4870|10153|F|136347.17|1994-08-06|3-MEDIUM|Clerk#000000911|0|nto beans about the blithely regular d
4871|4463|O|183430.93|1995-06-12|1-URGENT|Clerk#000000531|0|ven, special instructions across t
4896|8491|F|144335.04|1992-08-22|1-URGENT|Clerk#000000622|0|sly pending deposits. final accounts boost above the sly, even
4897|7991|F|150122.16|1992-09-17|5-LOW|Clerk#000000184|0|s. bold pinto beans sleep. evenly final accounts daz
4898|1367|F|44541.54|1994-07-11|4-NOT SPECIFIED|Clerk#000000841|0|final patterns. special theodolites haggle ruthlessly at the blithely spec
4899|5993|F|15953.86|1993-10-18|4-NOT SPECIFIED|Clerk#000000348|0| instructions. furiously even packages are furiously speci
4900|13607|F|285315.04|1992-06-30|4-NOT SPECIFIED|Clerk#000000878|0|sleep quickly unusual
4901|7892|O|201619.0|1997-12-31|4-NOT SPECIFIED|Clerk#000000980|0|inal dependencies cajole furiously. carefully express accounts na
4902|13705|O|34020.04|1998-07-04|3-MEDIUM|Clerk#000000874|0| the slyly express dolphins.
4903|9197|F|59132.56|1992-03-22|4-NOT SPECIFIED|Clerk#000000907|0|yly. multipliers within the fo
4928|208|F|90721.36|1993-10-04|4-NOT SPECIFIED|Clerk#000000952|0|slyly brave instructions after the ironic excuses haggle ruthlessly about
4929|14917|O|222471.86|1996-02-29|3-MEDIUM|Clerk#000000109|0|uests. furiously special ideas poach. pending
4930|14822|F|267071.42|1994-05-06|5-LOW|Clerk#000000593|0| haggle slyly quietly final theodolites. packages are furious
4931|4945|F|175282.47|1994-11-17|1-URGENT|Clerk#000000356|0|leep. slyly express dolphins nag slyly. furiously regular s
4932|12185|F|54857.38|1993-08-10|1-URGENT|Clerk#000000830|0|onic foxes. enticingly reg
4933|9250|O|47757.84|1995-07-14|3-MEDIUM|Clerk#000000848|0|y special sauternes integr
4934|3805|O|273605.3|1997-02-17|1-URGENT|Clerk#000000372|0|nes cajole, carefully special accounts haggle. special pinto beans nag
4935|3986|F|251296.8|1993-05-25|4-NOT SPECIFIED|Clerk#000000601|0|c foxes. fluffily pendin
4960|12265|F|251230.26|1995-02-26|5-LOW|Clerk#000000229|0|uriously even excuses. fluffily regular instructions along the furiously ironi
4961|5731|O|108912.71|1998-04-06|3-MEDIUM|Clerk#000000731|0| braids. furiously even theodolites
4962|10370|F|84778.07|1993-07-28|3-MEDIUM|Clerk#000000008|0| breach never ironic
4963|3283|O|84388.37|1996-11-07|3-MEDIUM|Clerk#000000754|0|ully unusual epitaphs nod s
4964|10018|O|252555.44|1997-07-28|4-NOT SPECIFIED|Clerk#000000144|0|ithely final theodolites. blithely regu
4965|5176|F|131320.74|1993-10-21|5-LOW|Clerk#000000638|0|dependencies poach packages. sometim
4966|6872|O|84939.43|1996-09-07|2-HIGH|Clerk#000000243|0|accounts. blithely ironic courts wake boldly furiously express
4967|9749|O|126954.48|1997-02-17|3-MEDIUM|Clerk#000000397|0|e theodolites, furiously b
4992|6119|F|284119.68|1992-05-10|1-URGENT|Clerk#000000166|0|telets nag carefully am
4993|1105|F|232184.56|1994-08-04|4-NOT SPECIFIED|Clerk#000000258|0|ing instructions nag furiously. un
4994|4244|O|336737.67|1996-06-29|4-NOT SPECIFIED|Clerk#000000868|0|oxes wake above the asymptotes. bold requests sleep br
4995|3871|O|284622.59|1996-01-06|4-NOT SPECIFIED|Clerk#000000748|0|s. even deposits boost along the express, even theodolites. stealthily ir
4996|13286|F|147721.95|1992-09-14|3-MEDIUM|Clerk#000000433|0|foxes. carefully special packages haggle quickly fluffi
4997|4630|O|188646.1|1998-03-18|5-LOW|Clerk#000000040|0|egrate final pinto beans. fluffily special notornis use blith
4998|3184|F|177284.27|1992-01-11|4-NOT SPECIFIED|Clerk#000000054|0|alongside of the quickly final requests hang always
4999|8429|F|156372.1|1993-06-26|2-HIGH|Clerk#000000504|0| dolphins cajole blithely above the sly
5024|12211|O|155772.08|1996-10-25|3-MEDIUM|Clerk#000000659|0|r foxes. regular excuses are about the quickly regular theodolites. regular,
5025|11965|O|37122.19|1997-02-03|5-LOW|Clerk#000000805|0|ackages are slyly about the quickly
5026|2707|O|19152.69|1997-09-06|1-URGENT|Clerk#000000955|0|y final requests us
5027|14624|O|234564.41|1997-08-30|2-HIGH|Clerk#000000751|0|e-- final, pending requests along t
5028|1157|F|47095.78|1992-04-17|2-HIGH|Clerk#000000180|0|ickly blithely express deposits. b
5029|1039|F|24691.53|1992-11-14|3-MEDIUM|Clerk#000000469|0|. regular accounts haggle slyly. regul
5030|10558|O|118328.14|1998-05-25|4-NOT SPECIFIED|Clerk#000000564|0| wake slyly furiously thin requests. ironic pinto beans ha
5031|13807|F|101161.64|1994-12-02|3-MEDIUM|Clerk#000000788|0|lar instructions haggle blithely pending foxes? sometimes final excuses h
5056|5068|O|102475.97|1997-02-15|5-LOW|Clerk#000000828|0|lithely above the express ideas. blithely final deposits are fluffily spec
5057|6397|O|132512.68|1997-08-03|1-URGENT|Clerk#000000955|0|r ironic requests of the carefully ironic dependencies wake slyly a
5058|11896|O|18122.34|1998-03-23|1-URGENT|Clerk#000000367|0| the pending packages wake after the quickly speci
5059|4126|F|99914.27|1993-11-10|2-HIGH|Clerk#000000058|0|latelets. final, regular accounts cajole furiously ironic pinto beans? do
5060|11096|F|77879.09|1992-07-07|4-NOT SPECIFIED|Clerk#000000333|0|e according to the excuses. express theodo
5061|10051|F|70801.66|1993-08-14|1-URGENT|Clerk#000000009|0|e packages use fluffily according to the carefully ironic deposits. bol
5062|5965|F|147213.13|1992-10-08|3-MEDIUM|Clerk#000000012|0|ithely. blithely bold theodolites affix. blithely final deposits haggle ac
5063|2240|O|135841.46|1997-05-17|2-HIGH|Clerk#000000745|0|lyly after the pending foxes. express theodolites breach across t
5088|12928|F|139208.88|1993-01-06|5-LOW|Clerk#000000930|0|ole slyly since the quickly ironic br
5089|12944|F|134742.59|1992-07-29|1-URGENT|Clerk#000000677|0|cial platelets. quiet, final ideas cajole carefully. unusu
5090|8806|O|212635.08|1997-03-09|1-URGENT|Clerk#000000953|0|ress accounts affix silently carefully quick accounts. carefully f
5091|14767|O|80223.78|1998-05-21|3-MEDIUM|Clerk#000000311|0|egular decoys mold carefully fluffily unus
5092|2056|O|290310.01|1995-10-30|5-LOW|Clerk#000000194|0|are blithely along the pin
5093|7760|F|240203.09|1993-09-03|3-MEDIUM|Clerk#000000802|0|ully ironic theodolites sleep above the furiously ruthless instructions. bli
5094|10495|F|109557.88|1993-03-29|4-NOT SPECIFIED|Clerk#000000406|0|uickly pending deposits haggle quickly ide
5095|9514|F|273981.2|1992-04-22|2-HIGH|Clerk#000000964|0|accounts are carefully! slyly even packages wake slyly a
5120|1544|O|31182.27|1996-06-05|1-URGENT|Clerk#000000332|0|against the slyly express requests. furiousl
5121|13276|F|208747.89|1992-05-11|4-NOT SPECIFIED|Clerk#000000736|0|gular requests. furiously final pearls against the permanent, thin courts s
5122|6863|O|90724.42|1996-02-10|5-LOW|Clerk#000000780|0|blithely. slyly ironic deposits nag. excuses s
5123|964|O|18908.75|1998-02-10|1-URGENT|Clerk#000000776|0|ic requests. furiously ironic packages grow above the express, ironic inst
5124|2369|O|243736.6|1997-04-04|4-NOT SPECIFIED|Clerk#000000749|0|kly even courts. bold packages solve.
5125|2738|O|61306.82|1998-02-07|5-LOW|Clerk#000000834|0|ructions. dolphins wake slowly carefully unusual
5126|11194|F|117489.07|1992-10-12|4-NOT SPECIFIED|Clerk#000000270|0|s. unusual deposits
5127|7213|O|76478.49|1997-01-15|5-LOW|Clerk#000000829|0|fully express pinto beans. slyly final accounts along the ironic dugouts use s
5152|4327|O|75047.76|1997-01-04|3-MEDIUM|Clerk#000000963|0| for the blithely reg
5153|11231|O|255137.17|1995-08-26|1-URGENT|Clerk#000000954|0| the furiously ironic foxes. express packages shall cajole carefully across
5154|785|O|41199.05|1997-04-13|3-MEDIUM|Clerk#000000316|0|inal requests. slyly regular deposits nag. even deposits haggle agains
5155|7630|F|116528.4|1994-06-12|2-HIGH|Clerk#000000108|0|y pending deposits are ag
5156|12473|O|91576.71|1996-11-04|5-LOW|Clerk#000000117|0|ngside of the multipliers solve slyly requests. regu
5157|14116|O|275105.13|1997-07-06|4-NOT SPECIFIED|Clerk#000000689|0|closely above the unusual deposits. furiously
5158|7550|O|298326.08|1997-01-21|1-URGENT|Clerk#000000541|0| regular foxes. even foxes wake blithely
5159|10471|O|207704.98|1996-09-25|1-URGENT|Clerk#000000303|0|tegrate slyly around the slyly sly sauternes. final pa
5184|8497|O|322334.98|1998-07-20|5-LOW|Clerk#000000250|0|nding accounts detect final, even
5185|14765|O|296442.09|1997-07-25|3-MEDIUM|Clerk#000000195|0| regular ideas about the even ex
5186|5191|O|301522.17|1996-08-03|1-URGENT|Clerk#000000332|0|pecial platelets. slyly final ac
5187|5365|O|50976.88|1997-07-16|3-MEDIUM|Clerk#000000682|0|ckly according to t
5188|13993|P|90747.62|1995-03-02|4-NOT SPECIFIED|Clerk#000000029|0|counts. finally ironic requests ab
5189|7034|F|273701.06|1993-11-26|5-LOW|Clerk#000000940|0|e after the pending accounts. asymptotes boost. re
5190|5794|F|144364.71|1992-04-26|5-LOW|Clerk#000000888|0|equests. slyly unusual
5191|7699|F|166552.12|1994-12-11|4-NOT SPECIFIED|Clerk#000000318|0|ing, regular deposits alongside of the deposits boost fluffily quickly ev
